chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate,class,type
0.56819534,2038.21485,1932.529916,4251.248003,0.008356281,0.158955047,0,valve
0.24775372,1649.373059,1854.706406,3363.069089,0.008331631,0.106542033,0,valve
0.27708775,1641.686552,1897.6502,3435.578075,0.008104071,0.100610898,0,valve
0.5938614,1366.41251,1604.041898,2940.819688,0.009660888,0.073192267,0,valve
0.4821384,1323.304981,1552.709917,2785.942492,0.009773909,0.072179825,0,valve
0.56522936,1635.461054,1864.826959,3616.189097,0.009139962,0.092661117,0,valve
0.53056216,1707.350306,1826.653478,3807.458067,0.009180742,0.108337597,0,valve
0.6353689,1778.530242,1847.591915,3896.715256,0.009100757,0.119633586,0,valve
0.31301695,1984.507482,2023.112099,4443.140974,0.008113437,0.123585076,0,valve
0.28413868,1676.36341,1865.617405,3413.96266,0.008290497,0.110866364,0,valve
0.5130731,1300.594498,1538.737931,2742.412141,0.009731912,0.070886581,0,valve
0.29173994,2640.860562,2025.346723,5057.957268,0.006985721,0.231070912,0,valve
0.60586506,1304.291971,1521.028293,2720.896565,0.009888057,0.073253108,0,valve
0.6174579,1822.113418,1882.329471,3904.228235,0.008975879,0.124569439,0,valve
0.5995962,1232.172762,1434.776286,2511.406749,0.009640651,0.071072222,0,valve
0.55771196,1608.878429,1791.326512,3619.733427,0.009616485,0.083926655,0,valve
0.66977733,2235.706382,1907.79204,4419.603634,0.00725186,0.196900584,0,valve
0.3229465,1750.731702,2021.764109,4050.494209,0.009289641,0.084964058,0,valve
0.6069997,1393.243687,1607.623844,2967.851438,0.009618188,0.077335638,0,valve
0.6355847,1929.777855,2059.922162,4342.352236,0.008889658,0.118401183,0,valve
0.3067567,1605.708935,1829.896938,3215.03095,0.008402616,0.10541883,0,valve
0.28581652,1725.295766,1950.977057,3814.222244,0.008644298,0.107357915,0,valve
0.5967759,1372.340732,1604.822697,2954.572684,0.009627251,0.075686714,0,valve
0.59883386,1304.018953,1548.375709,2740.889577,0.009735237,0.071821024,0,valve
0.47399133,1271.413884,1570.285653,2548.622204,0.00923381,0.065532648,0,valve
0.23439449,1238.321173,1627.862336,2576.777157,0.009594954,0.051948133,0,valve
0.6244748,1278.869377,1485.772958,2637.180511,0.009651114,0.072563586,0,valve
0.33702534,1590.882702,1480.588086,2974.865216,0.008599698,0.114602573,0,valve
0.31014058,1699.214333,1893.933583,3536.641374,0.008046906,0.10940776,0,valve
0.5898336,1324.962491,1556.729059,2799.670527,0.009669364,0.073624388,0,valve
0.31735736,1809.571144,2004.236666,4075.029952,0.009047339,0.104479707,0,valve
0.50664985,1292.47054,1681.786908,2773.53734,0.009598835,0.059066431,0,valve
0.60069853,1343.667643,1585.071385,2876.697284,0.009726206,0.073647789,0,valve
0.45878127,1287.944979,1534.449901,2719.124401,0.009775965,0.068922536,0,valve
0.55208933,1236.323713,1442.336361,2505.216653,0.009666014,0.070554301,0,valve
0.32547525,1666.600141,1881.726407,3432.932308,0.007956825,0.10933132,0,valve
0.60074234,1298.951961,1610.696209,2703.973642,0.009320764,0.063404802,0,valve
0.3150102,1989.311447,2118.849597,4719.548722,0.00917856,0.10150166,0,valve
0.6269014,1466.780834,1786.271161,3230.156749,0.009287154,0.072137705,0,valve
0.5866268,2072.207483,2125.990333,4646.615415,0.008538553,0.133952863,0,valve
0.5795715,1262.718543,1482.234301,2596.520567,0.00960756,0.071490303,0,valve
0.25080505,1693.159351,1924.520374,3662.365216,0.009188659,0.107156674,0,valve
0.558111,1298.555552,1535.419395,2736.721246,0.009769253,0.071527743,0,valve
0.594374,1387.388855,1606.437934,2979.358027,0.009567016,0.077845759,0,valve
0.25327504,1627.468245,1899.730514,3580.820687,0.008573611,0.103907186,0,valve
0.59374714,1610.270526,1869.32048,3600.589058,0.009134268,0.087371144,0,valve
0.57690984,1245.259014,1495.086872,2638.428514,0.009567556,0.069933419,0,valve
0.42213994,1067.685183,1500.859924,2168.954673,0.009435259,0.050466129,0,valve
0.36346155,1129.517439,1226.825717,2099.815296,0.009491126,0.096369247,0,valve
0.6195073,1822.184853,1730.810194,3642.497005,0.008322904,0.146640375,0,valve
0.5616554,1912.817471,1747.964826,3803.514377,0.007317892,0.159132887,0,valve
0.6123485,1830.558119,1755.164732,3516.049321,0.008097953,0.155961399,0,valve
0.32809913,1513.816165,1789.55845,3009.759385,0.007892156,0.100913538,0,valve
0.28198454,1636.980694,1895.246699,3550.64397,0.008283237,0.103705945,0,valve
0.58577096,1098.187032,1475.655276,2385.008986,0.009936,0.050183768,0,valve
0.59114015,1196.485315,1465.986078,2516.873003,0.009660493,0.065123927,0,valve
0.47474843,1179.908344,1431.868304,2178.189896,0.009079136,0.086946823,0,valve
0.43780875,1185.006803,1618.047482,2523.46246,0.009502217,0.055057221,0,valve
0.60581386,1108.897232,1384.521383,2278.928714,0.009757776,0.061434517,0,valve
0.6168293,1172.622432,1538.900059,2432.857428,0.009207794,0.05842683,0,valve
0.4958981,1623.693513,1838.000738,3564.696486,0.008933309,0.098422212,0,valve
0.702146,2070.873592,1717.617801,3821.835064,0.007464996,0.192223692,0,valve
0.28425568,1641.65418,1894.751765,3539.661542,0.00789126,0.108919479,0,valve
0.5590019,1255.029296,1517.198805,2661.316893,0.009611065,0.073114267,0,valve
0.47955954,1220.451338,1481.094159,2569.838259,0.009704727,0.067944414,0,valve
0.51778597,1234.434249,1484.188942,2578.399561,0.009699978,0.069978659,0,valve
0.6160252,1187.321663,1458.522479,2503.81889,0.009661228,0.063810403,0,valve
0.4768853,1129.596042,1390.481704,2307.483027,0.009704762,0.063723043,0,valve
0.2544426,1608.92347,1872.933111,3490.165735,0.008840876,0.100752858,0,valve
0.50679934,1043.730604,1479.356886,2118.610224,0.009294935,0.052277294,0,valve
0.60422707,1270.950192,1504.688462,2668.05611,0.009589001,0.071164262,0,valve
0.59463894,1263.454759,1521.213969,2707.493011,0.009473906,0.073722669,0,valve
0.22682112,1720.840612,1998.688536,3910.09385,0.009130958,0.095138404,0,valve
0.3118837,1560.651059,1813.28482,3101.312899,0.008009788,0.104342427,0,valve
0.6026964,1249.27669,1614.523828,2631.913938,0.00925125,0.061248877,0,valve
0.6098434,1274.63789,1524.77221,2718.6252,0.009479031,0.073187587,0,valve
0.1686542,1594.989675,1855.418698,3296.525559,0.00835407,0.095974566,0,valve
0.6060882,1994.175579,1903.21623,4150.858626,0.007195064,0.156727361,0,valve
0.6335045,1766.434442,2009.082639,4065.694888,0.009338504,0.084739417,0,valve
0.49646255,1011.668902,1348.730844,1958.166933,0.008839981,0.051280451,0,valve
0.53914165,1247.04289,1568.695073,2573.657149,0.009205164,0.072070625,0,valve
0.55130816,1236.611128,1531.607381,2475.688898,0.008922402,0.072092465,0,valve
0.29759014,1529.612071,1781.117433,3009.759385,0.008253613,0.103000824,0,valve
0.5921221,1138.841815,1395.411857,2348.791933,0.009601353,0.065662128,0,valve
0.4662459,1721.936101,1713.133121,3275.958466,0.003403211,0.135921588,0,valve
0.59811336,1726.156918,1772.10333,3615.490216,0.008388346,0.119017385,0,valve
0.56457114,869.6371513,1289.277436,1628.91873,0.009610854,0.039831582,0,valve
0.55410075,1281.588901,1534.55266,2729.957069,0.009657969,0.072527706,0,valve
0.52876115,1289.34652,1541.381982,2764.277157,0.009602408,0.073627508,0,valve
0.63745886,1245.065702,1570.743034,2585.013978,0.009231477,0.060858876,0,valve
0.28022283,1623.98736,1917.767387,3547.174521,0.008610268,0.099699855,0,valve
0.45273682,1040.299925,1469.307438,2127.970248,0.009507113,0.048392884,0,valve
0.571584,1259.048085,1520.742848,2701.752196,0.009602719,0.072051904,0,valve
0.52161276,1135.247573,1376.633649,2312.200479,0.009634442,0.065707368,0,valve
0.3161575,1649.675397,1927.305644,3625.17472,0.008362017,0.102816743,0,valve
0.5909746,1258.908532,1524.133213,2698.432508,0.009541593,0.071359263,0,valve
0.24429817,1503.774545,1907.185324,3411.416733,0.009437921,0.080761407,0,valve
0.49068093,1028.322262,1484.823963,2068.415535,0.009465542,0.047737682,0,valve
0.2850292,1675.026965,1922.562356,3772.439097,0.009056081,0.10141586,0,valve
0.60599566,1148.191128,1396.9192,2357.702676,0.009453726,0.067532573,0,valve
0.5619634,1983.233549,1631.634454,3623.078075,0.007416473,0.177033933,0,valve
0.63076746,1896.042362,2019.126048,4238.892772,0.008696271,0.120034507,0,valve
0.56502634,1251.16456,1518.563303,2659.819289,0.009670839,0.071410743,0,valve
0.49019465,1218.697234,1460.433451,2529.153355,0.009611111,0.070764901,0,valve
0.31107834,1689.079844,2008.802156,3965.679912,0.009616581,0.086421101,0,valve
0.5257725,1165.855145,1506.750206,2319.588658,0.00929506,0.067724453,0,valve
0.61492616,1174.334729,1533.287216,2418.754992,0.009226035,0.05858907,0,valve
0.31307963,1726.833596,1969.830538,3899.236222,0.008950413,0.099043094,0,valve
0.60554254,1149.300158,1404.038171,2363.518371,0.009535747,0.064858726,0,valve
0.62161595,2402.471459,1988.148218,4733.850839,0.007286779,0.219882563,0,valve
0.598699,1129.107955,1353.800277,2259.784345,0.009611116,0.06625181,0,valve
0.60739976,1257.921145,1515.685938,2677.790535,0.009699577,0.074593151,0,valve
0.6194649,2502.024973,1936.292729,4663.263778,0.006471301,0.255536454,0,valve
0.28442338,1660.454124,1995.138411,3917.207468,0.009358174,0.092965318,0,valve
0.65080947,2141.42847,1664.577809,3782.273363,0.007246437,0.21099834,0,valve
0.42908612,983.0868262,1406.606601,1932.383187,0.009592316,0.04673148,0,valve
0.6367372,1548.001283,1832.661968,3456.269968,0.009064377,0.08207493,0,valve
0.63783455,2056.459078,1940.839644,4260.957468,0.007393688,0.157652444,0,valve
0.47365528,1102.787918,1346.857181,2234.4998,0.009608149,0.065624688,0,valve
0.26531982,1806.090719,2061.287414,4168.754992,0.009574339,0.091361634,0,valve
0.50323755,959.2978765,1392.831779,1860.098842,0.009428831,0.04311539,0,valve
0.5886595,1217.454513,1477.910054,2560.078874,0.009558868,0.069031737,0,valve
0.69777393,2611.550734,2264.818033,5428.464457,0.008221909,0.158770966,0,valve
0.5167494,1075.332156,1491.088912,2162.589856,0.00935565,0.05460326,0,valve
0.6037077,1288.886953,1527.588786,2712.410144,0.009636006,0.075817754,0,valve
0.56916803,1218.030493,1487.049269,2592.726637,0.009676471,0.064498365,0,valve
0.60151666,1238.553177,1482.436882,2583.765974,0.009521022,0.073044067,0,valve
0.43481225,1190.649605,1608.92101,2554.73742,0.009530178,0.054338059,0,valve
0.280758,1448.413026,1883.627655,3243.685104,0.009577989,0.06262636,0,valve
0.62125546,1317.218757,1559.580477,2819.089457,0.009579311,0.073897389,0,valve
0.5659106,1214.836195,1477.670799,2573.557308,0.009548954,0.068707256,0,valve
0.5524669,1347.859093,1494.022404,2714.606629,0.009311183,0.090559792,0,valve
0.57885545,1293.7752,1545.89142,2767.896366,0.009529074,0.07430611,0,valve
0.4818879,1218.895671,1472.715309,2538.638179,0.009652504,0.072482466,0,valve
0.51958454,1207.100241,1461.2096,2514.501797,0.009467897,0.07035618,0,valve
0.6448417,1158.960404,1437.936516,2407.473043,0.009773044,0.059972794,0,valve
0.47948244,1102.360886,1491.286429,2182.258387,0.009371705,0.057585987,0,valve
0.5974736,847.5690429,1262.406895,1556.409744,0.009524339,0.039617861,0,valve
0.44178104,1111.304242,1523.347456,2223.642173,0.009338051,0.060819876,0,valve
0.58122694,1288.20926,1538.614818,2760.583067,0.009639108,0.073964469,0,valve
0.59829205,2151.072459,2258.241787,4990.365415,0.008271881,0.130578574,0,valve
0.585437,1173.278609,1452.805839,2457.468051,0.009616445,0.065164487,0,valve
0.2533265,1879.169148,2077.306903,4540.260583,0.009586818,0.091143233,0,valve
0.2899211,1812.121199,1973.823331,4071.385783,0.009093106,0.102351862,0,valve
0.32144725,1880.719337,1990.898982,4276.881989,0.007982202,0.117808382,0,valve
0.58914334,1197.271839,1469.466238,2511.107228,0.009652717,0.06651233,0,valve
0.5915292,1254.450028,1466.532786,2499.176318,0.009678356,0.075360673,0,valve
0.18949655,1721.401855,1910.900211,3754.268171,0.008526524,0.112222007,0,valve
0.59033984,1541.752895,1781.884743,3364.267173,0.009085766,0.091505154,0,valve
0.31593907,1652.657864,1928.646337,3634.784345,0.007417336,0.102331582,0,valve
0.6282912,1468.101215,1783.594511,3255.491214,0.009213816,0.077240478,0,valve
0.2890549,1565.478582,1818.435179,3152.40615,0.007932461,0.10566219,0,valve
0.2386989,1581.439045,1988.807767,3853.309704,0.009982885,0.070928702,0,valve
0.2586421,1859.190128,2020.496764,4084.839257,0.009222647,0.107830596,0,valve
0.62308234,1161.079877,1512.348266,2362.569888,0.009263133,0.059612433,0,valve
0.49811432,1054.435484,1483.732541,2077.525958,0.009446719,0.054079098,0,valve
0.2723619,1603.291255,1830.079666,3253.544329,0.008183101,0.109938161,0,valve
0.24492583,1707.174935,2021.356353,4046.151158,0.009302613,0.093043318,0,valve
0.6411329,1208.472714,1484.118069,2547.748602,0.009668013,0.068364055,0,valve
0.47098437,1147.903273,1451.544716,2270.017971,0.009140164,0.060907236,0,valve
0.28859228,1229.435083,1557.926891,2375.17472,0.009811859,0.067936614,0,valve
0.37137467,1245.810541,1480.204929,2494.084465,0.009349161,0.06659189,0,valve
0.5765927,1223.237385,1477.692802,2564.871206,0.009691856,0.068228335,0,valve
0.2539316,1727.292022,2011.543454,4023.51238,0.009226801,0.093498839,0,valve
0.58580047,919.2614082,1348.725096,1739.541733,0.009567678,0.03895954,0,valve
0.2810566,1650.875415,1908.727606,3657.223442,0.008561241,0.103080384,0,valve
0.5615745,1166.561049,1379.727545,2396.565495,0.009443058,0.072597906,0,valve
0.576984,1313.00571,1552.26969,2817.192492,0.009545926,0.075666434,0,valve
0.3160179,1626.18127,1851.323369,3360.872604,0.008127872,0.103609225,0,valve
0.29368478,1570.891059,1876.967183,3341.678315,0.00824046,0.097342689,0,valve
0.29899827,1502.272726,1776.121477,2932.458067,0.008362994,0.10140182,0,valve
0.43611512,1225.678517,1477.608313,2565.295527,0.009629244,0.069370258,0,valve
0.6137834,1237.286406,1495.170055,2606.155152,0.009663972,0.07408459,0,valve
0.62964743,1503.698043,1685.622592,3210.563099,0.009121625,0.091840555,0,valve
0.5814846,1231.621247,1484.096126,2600.713858,0.009668563,0.06654821,0,valve
0.5972341,2114.598215,2027.607836,4519.61861,0.008435266,0.158858327,0,valve
0.27307856,1600.87072,1851.689976,3339.307109,0.008295869,0.105769831,0,valve
0.30253056,1667.70242,1971.197353,3906.874002,0.009799008,0.084216816,0,valve
0.53371984,1271.671976,1523.984524,2716.353834,0.009650433,0.07413295,0,valve
0.5338048,1258.684808,1548.265872,2568.839856,0.008993533,0.07433575,0,valve
0.2834729,1646.570408,1921.876447,3687.67472,0.008554925,0.102657623,0,valve
0.4591379,1195.083231,1459.010959,2520.067891,0.00966803,0.06650141,0,valve
0.28223273,1690.621457,1938.248389,3778.579273,0.008526132,0.105133349,0,valve
0.25327823,1594.454435,1838.770478,3279.402955,0.008912599,0.102635783,0,valve
0.6012271,2521.698911,1844.64393,4516.273962,0.006688461,0.257508299,0,valve
0.608589,1163.200358,1384.898339,2388.728035,0.00951791,0.066624651,0,valve
0.45989868,1286.800562,1533.965111,2743.585264,0.009519266,0.07428895,0,valve
0.59041667,1258.122706,1516.848719,2692.741613,0.009506098,0.073192267,0,valve
0.6481265,1495.089983,1820.055552,3360.672923,0.009249953,0.072165785,0,valve
0.24980971,1147.681964,1568.722086,2384.235224,0.009486507,0.048934205,0,valve
0.63434035,1079.037586,1373.192204,2208.765974,0.009807998,0.059099191,0,valve
0.59255517,1746.355328,1918.988975,3856.529553,0.008765491,0.107150434,0,valve
0.22023948,1769.972901,1984.051578,4044.603634,0.009121162,0.10144862,0,valve
0.5838899,1136.874052,1391.150584,2333.266773,0.009558814,0.064771366,0,valve
0.54268277,2399.540379,2109.19871,4850.114816,0.006717502,0.270468812,0,valve
0.5808098,1281.289213,1530.740253,2737.944289,0.009638827,0.074831832,0,valve
0.22635153,1540.386335,1850.670869,3239.991014,0.008908116,0.094659482,0,valve
0.5547507,1373.974815,1566.518206,2918.480431,0.009514039,0.076858277,0,valve
0.31936446,1343.168938,1741.653049,2985.573083,0.009507067,0.061554638,0,valve
0.23056857,1667.053207,1899.710852,3634.934105,0.008678051,0.104046026,0,valve
0.35157436,1495.493845,1778.069095,2972.094649,0.008209126,0.096021366,0,valve
0.6271586,1120.999203,1379.015121,2302.241414,0.009585418,0.064841566,0,valve
0.64374185,2412.500548,1879.795056,4504.867212,0.006234484,0.236385845,0,valve
0.5767127,1144.135929,1396.799629,2351.53754,0.009620666,0.065499888,0,valve
0.5622111,1270.167832,1524.049831,2715.754792,0.009630618,0.074760071,0,valve
0.48500505,1148.580339,1396.759131,2360.548123,0.009645247,0.065072447,0,valve
0.51994056,1053.855796,1413.355988,2057.358227,0.009179625,0.056734225,0,valve
0.5862242,1273.030967,1532.711511,2735.223642,0.009506385,0.073393508,0,valve
0.27001134,1624.586636,1862.499829,3428.689097,0.007978736,0.107498315,0,valve
0.6045693,1976.296619,2079.544191,4478.184904,0.008653379,0.1248674,0,valve
0.59268266,1220.713749,1484.30839,2561.626398,0.009629994,0.070602661,0,valve
0.59818256,2002.29067,2003.22391,4265.050919,0.008214646,0.143994609,0,valve
0.5955812,1217.469949,1482.210201,2561.177117,0.009466451,0.070802341,0,valve
0.2689246,1936.638138,2054.217814,4425.344449,0.00956139,0.081184168,0,valve
0.25884074,1625.493082,1885.489555,3513.478435,0.008581553,0.102481342,0,valve
0.6033765,1247.366664,1525.931896,2694.189297,0.009542746,0.068568416,0,valve
0.5141838,1245.660548,1517.483631,2657.398163,0.009838442,0.070839781,0,valve
0.6019215,1284.877704,1536.825301,2738.743011,0.009627596,0.072328025,0,valve
0.5378419,1109.673752,1522.110104,2342.227436,0.009606103,0.054988581,0,valve
0.57696867,1213.826665,1475.029869,2567.591853,0.009544505,0.068345335,0,valve
0.3046997,1921.208323,2002.830129,4339.88119,0.007953675,0.119819227,0,valve
0.5536065,1296.102036,1542.439111,2777.980232,0.009542124,0.073649349,0,valve
0.32365432,1489.106071,1770.26956,2934.779353,0.008352976,0.098141411,0,valve
0.5535891,1083.272667,1524.123542,2170.002995,0.0094276,0.052058893,0,valve
0.31178305,1581.772672,1816.777782,3183.930711,0.007784956,0.107190994,0,valve
0.5899276,830.3364577,1247.807909,1538.263778,0.009620142,0.035856692,0,valve
0.6088616,1277.953948,1532.351905,2716.927915,0.009602158,0.072688386,0,valve
0.5684849,1562.644091,1904.324048,3600.763778,0.009318114,0.075778754,0,valve
0.5478876,1296.101515,1546.730891,2794.129393,0.009585021,0.072165785,0,valve
0.58193064,880.7468841,1303.917822,1641.598442,0.009633655,0.040433744,0,valve
0.30136257,1591.476381,1828.910647,3249.101438,0.00791422,0.108340717,0,valve
0.31917703,1600.969806,1960.582664,3767.721645,0.009220648,0.081825329,0,valve
0.5609024,863.6103449,1275.185335,1596.820088,0.009609482,0.040092103,0,valve
0.5671592,1203.676886,1474.801813,2567.966254,0.009658305,0.064666846,0,valve
0.16299388,1507.199535,1763.540954,2942.017772,0.009032999,0.091399074,0,valve
0.39444533,1085.409682,1516.182251,2166.159145,0.009398144,0.051015251,0,valve
0.22208358,1595.156115,1857.850564,3267.546925,0.007102239,0.101922861,0,valve
0.26091942,1555.774275,1869.923883,3353.209864,0.008699587,0.097091529,0,valve
0.6257148,1719.306913,1870.138221,3737.295327,0.009274649,0.099946336,0,valve
0.31140065,1581.493512,1852.924204,3216.877995,0.008511999,0.10144238,0,valve
0.5760689,1356.765367,1438.091727,2644.66853,0.008937204,0.101275459,0,valve
0.5868246,1821.425144,1794.828817,3721.595447,0.008736874,0.141013441,0,valve
0.7067164,2267.25199,1771.595636,4105.905551,0.006990566,0.227381502,0,valve
0.3703179,1203.170666,1633.282252,2604.183307,0.009295432,0.053887218,0,valve
0.46797162,1309.059533,1575.778504,2671.051318,0.008941266,0.082925132,0,valve
0.5960435,1117.081965,1354.722424,2263.578275,0.009643217,0.066783771,0,valve
0.5696362,1108.55164,1336.19103,2205.720847,0.009555145,0.06640313,0,valve
0.48071763,894.1951784,1338.082247,1723.242812,0.009654614,0.027799271,0,valve
0.46879473,1450.463394,1723.996356,3072.558906,0.008861068,0.088570787,0,valve
0.305329,1618.434649,1855.441288,3369.259185,0.007759657,0.108779078,0,valve
0.58155924,1192.302612,1459.961764,2511.232029,0.009687752,0.065657448,0,valve
0.62848973,1796.063276,1755.654044,3664.23722,0.008711923,0.135030826,0,valve
0.5788121,1269.456221,1534.439356,2726.4377,0.009541723,0.071393583,0,valve
0.35883322,1508.949129,1821.674853,3044.478834,0.007907617,0.093402119,0,valve
0.24748853,1775.495285,1944.022664,4022.289337,0.008147491,0.114689934,0,valve
0.5227353,1064.446949,1487.420419,2120.307508,0.009341371,0.054358339,0,valve
0.54794,1117.103319,1368.493722,2262.080671,0.009653133,0.063283122,0,valve
0.58275586,1167.615207,1404.054173,2392.821486,0.009457155,0.07017678,0,valve
0.5256573,1093.142956,1502.683035,2180.211661,0.009594313,0.055206981,0,valve
0.4781833,1129.336626,1400.803506,2161.242013,0.008235948,0.064367325,0,valve
0.4423706,2221.354989,1876.870594,4352.860423,0.007401762,0.197471546,0,valve
0.28659526,1616.015921,1895.384219,3513.603235,0.008685327,0.10165142,0,valve
0.5771138,1275.525475,1534.097501,2727.286342,0.009587579,0.072747666,0,valve
0.22057563,1612.592642,1907.665983,3600.089856,0.008470232,0.102777743,0,valve
0.6110867,1200.11335,1535.971308,2477.885383,0.009137205,0.060618635,0,valve
0.2934343,1138.401072,1575.138664,2411.940895,0.009596978,0.049991888,0,valve
0.49937382,1150.006278,1402.538344,2363.767971,0.009658967,0.064226924,0,valve
0.593434,1378.488859,1607.458894,2900.733826,0.009560635,0.085140338,0,valve
0.6390536,1964.875734,2043.302503,4352.635783,0.008971409,0.120301268,0,valve
0.49428123,1134.961583,1392.611004,2316.56849,0.009700689,0.063534283,0,valve
0.6315767,2059.084322,1979.426288,4351.213059,0.008336405,0.153841354,0,valve
0.58988273,1237.542551,1483.097295,2615.440296,0.009577492,0.069828899,0,valve
0.33715138,1585.136175,1829.783247,3215.080871,0.00843426,0.104953949,0,valve
0.2970179,1489.705862,1753.09199,2912.764577,0.008251935,0.09752989,0,valve
0.69014114,2683.077823,1934.201751,4881.464657,0.006189564,0.287828537,0,valve
0.45554945,1150.330002,1342.359558,2276.507588,0.009796249,0.073569788,0,valve
0.547596,1171.158164,1391.00973,2379.193291,0.009595778,0.069830459,0,valve
0.2913071,1946.894797,2023.499781,4422.124601,0.008253121,0.123330796,0,valve
0.27660573,1614.051458,1843.048819,3322.658746,0.008206561,0.112850689,0,valve
0.3468947,1812.243082,1968.599086,4144.34405,0.008189547,0.110953724,0,valve
0.40988326,1393.083197,1691.519668,2933.75599,0.00912703,0.071719624,0,valve
0.29158273,1522.356161,1776.486019,3021.640375,0.008184148,0.104467227,0,valve
0.5915974,1282.979928,1533.622177,2743.510383,0.009531989,0.074434031,0,valve
0.29988497,1585.729562,1814.019802,3159.370008,0.008117298,0.105694951,0,valve
0.5595433,1091.017833,1533.54179,2264.227236,0.009507793,0.050007488,0,valve
0.54468036,1372.841279,1709.240102,2973.142971,0.00915055,0.074491751,0,valve
0.33130482,1543.003525,1797.387403,3118.784944,0.008497818,0.100205297,0,valve
0.2857137,1611.266912,1888.99643,3450.978435,0.00895854,0.103239504,0,valve
0.6030889,1203.399487,1467.015755,2518.445487,0.009604675,0.068838296,0,valve
0.24272473,1610.021645,1971.764778,3811.601438,0.009581158,0.084486696,0,valve
0.33475274,1526.822295,1844.653711,3151.332867,0.008090899,0.09367512,0,valve
0.3083555,1577.987901,1815.620586,3191.917931,0.008200049,0.107233115,0,valve
0.28219596,1638.081735,1883.754364,3500.04992,0.008284586,0.10538607,0,valve
0.3104691,1678.797905,1880.453423,3580.995407,0.008110563,0.111839806,0,valve
0.6365364,1541.921168,1832.162105,3445.16274,0.009209489,0.077593039,0,valve
0.24707106,1588.825317,1992.021449,3814.047524,0.010156735,0.071835064,0,valve
0.25143993,1619.014611,1900.821408,3473.167931,0.008741247,0.102339382,0,valve
0.575381,1195.257947,1458.383814,2502.695687,0.009644255,0.067044292,0,valve
0.6373873,2206.953944,2304.789182,5195.087859,0.008496704,0.121981392,0,valve
0.5757243,1303.54605,1614.422911,2631.938898,0.009505591,0.073530788,0,valve
0.52682096,1823.429605,1763.73555,3743.784944,0.008632762,0.141693603,0,valve
0.35057396,1490.321461,1815.136213,3013.428514,0.008468648,0.091483314,0,valve
0.6165866,1204.041727,1544.420474,2496.305911,0.009193608,0.060585875,0,valve
0.5801878,1843.123716,1764.049062,3795.751797,0.008064308,0.145771453,0,valve
0.6192165,2010.816257,2127.926114,4590.555112,0.008638818,0.125322921,0,valve
0.26555902,1554.504823,1817.557809,3120.881589,0.008684348,0.100351937,0,valve
0.27934188,1526.591218,1899.865226,3425.71885,0.00975882,0.0781952,0,valve
0.288973,1918.504866,2004.544006,4403.978634,0.007764743,0.127418006,0,valve
0.5080734,1059.066721,1385.966795,2159.744409,0.009901133,0.051032411,0,valve
0.56149054,1274.244856,1508.561378,2682.483027,0.00967232,0.069429538,0,valve
0.22550173,1625.55257,1907.926702,3575.204673,0.008606278,0.105783871,0,valve
0.39200234,1146.290466,1237.315268,2094.149361,0.009348289,0.096932408,0,valve
0.554502,1176.700182,1507.727359,2358.800919,0.009358774,0.065946049,0,valve
0.457551,1315.088917,1578.137503,2697.034744,0.009106942,0.083102973,0,valve
0.6286622,1146.746174,1450.713492,2421.82508,0.009764101,0.054278779,0,valve
0.21374974,1740.902355,1920.925316,3819.688498,0.008532507,0.111083204,0,valve
0.57282996,1288.606301,1533.457751,2743.934704,0.00964591,0.075391873,0,valve
0.5036489,957.8326748,1327.005328,1935.253594,0.009197891,0.052661055,0,valve
0.3680543,1979.826338,1761.119558,3864.441893,0.007618474,0.17987626,0,valve
0.50031656,1138.028361,1442.959416,2399.036542,0.00967709,0.057553227,0,valve
0.31811503,1552.459215,1801.345683,3029.377995,0.008216629,0.103574905,0,valve
0.20474194,1895.88483,2033.524458,4295.277556,0.009877732,0.103130304,0,valve
0.20525709,1578.3531,1873.275163,3440.345447,0.009851975,0.096787328,0,valve
0.28393963,1650.358672,1854.513517,3438.124002,0.008121423,0.110061402,0,valve
0.3125423,1581.329304,1824.071772,3190.545128,0.007597316,0.104821348,0,valve
0.5631916,1315.038515,1670.372269,2791.084265,0.009248594,0.064966366,0,valve
0.24785155,1591.98406,1945.895645,3668.705072,0.009398988,0.087578624,0,valve
0.27699786,1614.133309,1845.636611,3321.236022,0.008053552,0.105952351,0,valve
0.4743354,1246.054097,1434.379806,2470.671925,0.009275079,0.083213733,0,valve
0.5806534,1282.660192,1534.346209,2746.655351,0.009441246,0.074604071,0,valve
0.2970561,1551.312105,1877.860231,3329.747404,0.008545478,0.094325641,0,valve
0.61708635,1162.260946,1413.773464,2379.842252,0.009590507,0.06649829,0,valve
0.5757526,858.1259597,1270.400427,1591.253994,0.009504792,0.040522664,0,valve
0.6827635,2292.142916,2090.016672,4816.49361,0.008329548,0.178119696,0,valve
0.59047776,1299.247317,1547.936462,2770.641973,0.009571763,0.073309268,0,valve
0.55406654,1369.896542,1694.383466,2912.914337,0.009236435,0.077530638,0,valve
0.23586835,1547.833254,1848.910531,3296.500599,0.008805978,0.097169529,0,valve
0.5660816,860.2781081,1266.738345,1607.502995,0.009572479,0.036201453,0,valve
0.24616736,1787.752921,1938.249762,3815.819688,0.008676088,0.112895929,0,valve
0.26621208,1899.794915,2158.984883,4541.508586,0.00865013,0.102365902,0,valve
